uniqueID,siteID,year,replicate,grazing.compare,last.grazed,grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value
1901,E,2001,5,extensively grazed,0,,,plant,,,,richness,mean,60.577
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,richness,mean,52.953
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,richness,mean,62.431
1901,E,2001,5,extensively grazed,0,,,plant,,,,richness,se,1.854
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,richness,se,6.182
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,richness,se,10.096
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,richness of diurnal,mean,30.288
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,richness of diurnal,mean,24.313
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,richness of diurnal,mean,43.475
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,richness of diurnal,se,1.855
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,richness of diurnal,se,1.649
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,richness of diurnal,se,4.945
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,richness of nocturnal,mean,88.805
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,richness of nocturnal,mean,114.766
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,richness of nocturnal,mean,128.159
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,richness of nocturnal,se,8.86
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,richness of nocturnal,se,13.599
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,richness of nocturnal,se,4.327
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,abundance of diurnal,mean,211.6
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,abundance of diurnal,mean,172.8
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,abundance of diurnal,mean,370.7
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,abundance of diurnal,se,34.5
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,abundance of diurnal,se,31.2
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,abundance of diurnal,se,69.7
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,abundance of nocturnal,mean,408
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,abundance of nocturnal,mean,549.4
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,abundance of nocturnal,mean,474.7
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,abundance of nocturnal,se,57.3
1901,G,2001,5,early stage abandoned,3-5 year,,,arthropoda,,,,abundance of nocturnal,se,82.4
1901,B,2001,3,late stage abandoned,10-30 year,,,arthropoda,,,,abundance of nocturnal,se,42.2
1901,E,2001,5,extensively grazed,0,,,plant,,,,TRE threatened species,mean,0.6
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,TRE threatened species,mean,1.8
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,TRE threatened species,mean,0.7
1901,E,2001,5,extensively grazed,0,,,plant,,,,TRE threatened species,se,0.4
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,TRE threatened species,se,0.4
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,TRE threatened species,se,0.7
1901,E,2001,5,extensively grazed,0,,,plant,,,,NT threatened species,mean,0.4
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,NT threatened species,mean,1.2
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,NT threatened species,mean,1
1901,E,2001,5,extensively grazed,0,,,plant,,,,NT threatened species,se,0.2
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,NT threatened species,se,0.2
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,NT threatened species,se,0.6
1901,E,2001,5,extensively grazed,0,,,plant,,,,LC threatened species,mean,59
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,LC threatened species,mean,50.2
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,LC threatened species,mean,59.7
1901,E,2001,5,extensively grazed,0,,,plant,,,,LC threatened species,se,1.6
1901,G,2001,5,early stage abandoned,3-5 year,,,plant,,,,LC threatened species,se,5.6
1901,B,2001,3,late stage abandoned,10-30 year,,,plant,,,,LC threatened species,se,8.5
1901,E,2001,5,extensively grazed,0,,,arthropoda,,,,diurnal TRE threatened species,mean,5
