uniqueID,siteID,year,replicate,grazing.compare,last.grazed,grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value
2366,1,2007,15,grazed,0,Utilization (% Forage removed),6.567406828,Plants,,,,Vegetation structure (robel estimate),Mean,1.522239829
2366,2,2007,15,grazed,0,Utilization (% Forage removed),7.295906818,Plants,,,,Vegetation structure (robel estimate),Mean,1.495371761
2366,3,2007,15,grazed,0,Utilization (% Forage removed),7.433786759,Plants,,,,Vegetation structure (robel estimate),Mean,1.198761138
2366,4,2007,15,grazed,0,Utilization (% Forage removed),7.793920935,Plants,,,,Vegetation structure (robel estimate),Mean,1.158360258
2366,5,2007,15,grazed,0,Utilization (% Forage removed),15.27648015,Plants,,,,Vegetation structure (robel estimate),Mean,0.984088243
2366,6,2007,15,grazed,0,Utilization (% Forage removed),16.55958677,Plants,,,,Vegetation structure (robel estimate),Mean,0.991002819
2366,7,2007,15,grazed,0,Utilization (% Forage removed),21.6704052,Plants,,,,Vegetation structure (robel estimate),Mean,0.877085177
2366,8,2007,15,grazed,0,Utilization (% Forage removed),26.94174058,Plants,,,,Vegetation structure (robel estimate),Mean,0.61487457
2366,9,2007,15,grazed,0,Utilization (% Forage removed),30.77048135,Plants,,,,Vegetation structure (robel estimate),Mean,0.500784064
2366,10,2007,15,grazed,0,Utilization (% Forage removed),32.81604346,Plants,,,,Vegetation structure (robel estimate),Mean,0.703307061
2366,11,2007,15,grazed,0,Utilization (% Forage removed),34.09812113,Plants,,,,Vegetation structure (robel estimate),Mean,0.703479925
2366,12,2007,15,grazed,0,Utilization (% Forage removed),40.69783714,Plants,,,,Vegetation structure (robel estimate),Mean,0.744819213
2366,13,2007,15,grazed,0,Utilization (% Forage removed),50.0181096,Plants,,,,Vegetation structure (robel estimate),Mean,0.611244418
2366,14,2007,15,grazed,0,Utilization (% Forage removed),27.3553804,Plants,,,,Vegetation structure (robel estimate),Mean,0.925042702
2366,15,2008,15,grazed,0,Utilization (% Forage removed),12.19578952,Plants,,,,Vegetation structure (robel estimate),Mean,1.199403206
2366,16,2008,15,grazed,0,Utilization (% Forage removed),9.593562859,Plants,,,,Vegetation structure (robel estimate),Mean,0.949614142
2366,17,2008,15,grazed,0,Utilization (% Forage removed),11.60311156,Plants,,,,Vegetation structure (robel estimate),Mean,0.916177227
2366,18,2008,15,grazed,0,Utilization (% Forage removed),15.28368283,Plants,,,,Vegetation structure (robel estimate),Mean,1.031280226
2366,19,2008,15,grazed,0,Utilization (% Forage removed),23.33525405,Plants,,,,Vegetation structure (robel estimate),Mean,0.985174819
2366,20,2008,15,grazed,0,Utilization (% Forage removed),17.06480357,Plants,,,,Vegetation structure (robel estimate),Mean,0.701183298
2366,21,2008,15,grazed,0,Utilization (% Forage removed),18.89531414,Plants,,,,Vegetation structure (robel estimate),Mean,0.694688535
2366,22,2008,15,grazed,0,Utilization (% Forage removed),28.20221019,Plants,,,,Vegetation structure (robel estimate),Mean,0.473471488
2366,23,2008,15,grazed,0,Utilization (% Forage removed),34.07959994,Plants,,,,Vegetation structure (robel estimate),Mean,0.582129113
2366,24,2008,15,grazed,0,Utilization (% Forage removed),37.77046077,Plants,,,,Vegetation structure (robel estimate),Mean,0.764649229
2366,25,2008,15,grazed,0,Utilization (% Forage removed),40.10618813,Plants,,,,Vegetation structure (robel estimate),Mean,0.468334945
2366,26,2008,15,grazed,0,Utilization (% Forage removed),52.75101352,Plants,,,,Vegetation structure (robel estimate),Mean,0.517230877
2366,27,2008,15,grazed,0,Utilization (% Forage removed),50.72500154,Plants,,,,Vegetation structure (robel estimate),Mean,0.442800403
2366,28,2008,15,grazed,0,Utilization (% Forage removed),64.46154796,Plants,,,,Vegetation structure (robel estimate),Mean,0.444652522
2366,29,2007,15,grazed,0,Utilization (% Forage removed),6.369863014,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.200508175
2366,30,2007,15,grazed,0,Utilization (% Forage removed),7.465753425,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.246022978
2366,31,2007,15,grazed,0,Utilization (% Forage removed),16.50684932,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.11345559
2366,32,2007,15,grazed,0,Utilization (% Forage removed),26.64383562,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.113499779
2366,33,2007,15,grazed,0,Utilization (% Forage removed),31.02739726,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.053623509
2366,34,2008,15,grazed,0,Utilization (% Forage removed),8.867534615,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.222473652
2366,35,2008,15,grazed,0,Utilization (% Forage removed),10.95060963,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.159888407
2366,36,2008,15,grazed,0,Utilization (% Forage removed),27.35895846,Arthropda,Bombus,,,Abundance (#/trapped/hour),Mean,0.174643521
