uniqueID,siteID,year,replicate,grazing.compare,last.grazed,grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Eniochthonius,minutissimus,,population density,mean,48.8
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Eniochthonius,minutissimus,,population density,se,42.2
962,,may,72,ungrazed,>20,cows/ha,0,Arthropoda,Eniochthonius,minutissimus,,population density,mean,42.1
962,,may,72,ungrazed,>20,cows/ha,0,Arthropoda,Eniochthonius,minutissimus,,population density,se,72.9
962,,november,72,grazed,0,cows/ha,0.06,Arthropoda,Eniochthonius,minutissimus,,population density,mean,150.8
962,,november,72,grazed,0,cows/ha,0.06,Arthropoda,Eniochthonius,minutissimus,,population density,se,53
962,,november,72,ungrazed,>20,cows/ha,0,Arthropoda,Eniochthonius,minutissimus,,population density,mean,62.7
962,,november,72,ungrazed,>20,cows/ha,0,Arthropoda,Eniochthonius,minutissimus,,population density,se,39.9
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,mean,0
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,se,0
962,,november,72,grazed,0,cows/ha,0.06,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,mean,15.8
962,,november,72,grazed,0,cows/ha,0.06,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,se,4
962,,may,72,ungrazed,>20,cows/ha,0,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,mean,1.9
962,,may,72,ungrazed,>20,cows/ha,0,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,se,0.9
962,,november,72,ungrazed,>20,cows/ha,0,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,mean,6.7
962,,november,72,ungrazed,>20,cows/ha,0,Arthropoda,Sellnickochthonius,zelawaiensis,,population density,se,6.4
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Platynothrus ,peltifer,,population density,mean,0.4
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Platynothrus ,peltifer,,population density,se,0.8
962,,november,72,grazed,0,cows/ha,0.06,Arthropoda,Platynothrus ,peltifer,,population density,mean,2.5
962,,november,72,grazed,0,cows/ha,0.06,Arthropoda,Platynothrus ,peltifer,,population density,se,3
962,,may,72,ungrazed,>20,cows/ha,0,Arthropoda,Platynothrus ,peltifer,,population density,mean,94.2
962,,may,72,ungrazed,>20,cows/ha,0,Arthropoda,Platynothrus ,peltifer,,population density,se,76.7
962,,november,72,ungrazed,>20,cows/ha,0,Arthropoda,Platynothrus ,peltifer,,population density,mean,57.1
962,,november,72,ungrazed,>20,cows/ha,0,Arthropoda,Platynothrus ,peltifer,,population density,se,68.6
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Nothrus ,silvestris,,population density,mean,16.7
962,,may,72,grazed,0,cows/ha,0.06,Arthropoda,Nothrus ,silvestris,,population density,se,12.8
